Customer Id,Recency,Frequency,Monetary
8044,252,2,1559.92002106
8045,436,4,1549.83003238
8046,154,4,3049.73006448
8047,314,5,2299.71004488
8048,730,2,1904.8000411799999
8049,316,3,2014.7100562800001
8050,336,5,2929.6800461000003
8051,147,6,4193.5000534
8052,264,11,6189.3401261
8053,513,5,2895.55006422
8054,450,1,129.9900055
8055,220,5,2399.72005856
8056,233,5,3404.73008362
8057,197,3,2159.8400573999998
8058,234,6,2920.53007124
8059,240,4,2485.7900735
8060,159,5,3389.47002995
8061,132,5,3379.72006998
8062,227,3,1059.9300385
8063,638,1,479.9400177
8064,147,4,1803.79003912
8065,141,7,5259.36005424
8066,174,3,2369.79005442
8067,143,4,1907.79003908
8068,630,3,1669.8700409799999
8069,231,7,3959.42008021
8070,182,7,2779.6700631
8071,166,7,6069.3801079
8072,483,1,299.980011
8073,373,2,1746.75002284
8074,143,3,2639.8900605
8075,455,2,729.9500122
8076,154,2,1502.85004432
8077,575,3,749.7700079599999
8078,207,7,6114.1700897
8079,225,3,1339.93003468
8080,196,5,3069.7900849
8081,536,5,1709.7900314600001
8082,256,3,1616.81004336
8083,193,5,3419.6700859
8084,326,8,5072.25011436
8085,504,6,3699.6001015399997
8086,129,6,4409.47007768
8087,527,1,549.980011
8088,181,5,3317.64005091
8089,185,2,959.960022
8090,251,7,5899.42013944
8091,141,9,4244.28005978
8092,322,2,889.90002058
8093,421,5,1501.83003614
8094,148,2,1009.92003254
8095,688,3,1899.8500480799999
8096,578,4,3009.76005558
8097,271,2,1619.8400421000001
8098,411,5,4139.37006389
8099,720,5,2689.63005838
8100,553,3,1594.7300110400001
8101,239,5,3529.68009196
8102,123,6,3410.52007311
8103,134,8,2069.7600441
8104,948,1,489.9600067
8105,187,7,3909.48009868
8106,266,6,2539.77005386
8107,384,1,847.90002442
8108,181,4,2929.8000718
8109,221,3,2529.7400513
8110,518,4,2349.8400498
8111,870,3,1959.75004194
8112,153,4,2881.54007706
8113,471,4,2909.59004221
8114,130,2,1299.8800048
8115,224,3,789.9000168
8116,140,6,3384.66008573
8117,343,4,1479.76002894
8118,188,5,1261.82002075
8119,191,4,2929.5400391
8120,131,6,4289.56008912
8121,245,3,719.8800201
8122,163,7,3839.60009388
8123,169,9,4299.28008654
8124,410,8,3330.58005532
8125,249,6,4984.550089
8126,277,5,2729.59004212
8127,154,5,4349.56008916
8128,256,5,3069.69007494
8129,391,3,2194.7400285
8130,380,3,2949.52005768
8131,298,3,1709.8000183
8132,600,2,1709.9000245
8133,437,4,2299.76004798
8134,241,4,2139.7000352
8135,605,6,3198.62006191
8136,148,6,4245.48009874
8137,271,4,2179.7400513
8138,371,5,2721.61003872
8139,371,1,99.95999908
8140,455,3,2659.78007896
8141,306,5,3866.67009169
8142,210,2,499.9000092
8143,142,5,3182.58006093
8144,382,3,2039.81002048
8145,195,5,3069.44005588
8146,639,2,1074.9400101
8147,554,3,2359.79004682
8148,214,4,3009.7200431
8149,178,4,2664.62007528
8150,521,4,2899.8700524
8151,364,3,889.94002158
8152,200,5,2793.61003109
8153,159,5,2987.7600765899997
8154,470,2,899.960022
8155,233,5,3089.5300788
8156,211,9,6237.00012602
8157,422,5,1884.7200241599999
8158,538,3,2149.80999772
8159,211,4,1959.85005194
8160,313,1,489.9500123
8161,178,6,2969.48000525
8162,411,3,959.8800277600001
8163,161,5,3579.53006388
8164,190,2,1124.9300309
8165,419,4,2289.78003314
8166,169,8,5799.33013154
8167,231,8,4721.5501175
8168,305,2,1067.88002396
8169,422,5,2609.45003134
8170,190,8,6783.2601014
8171,228,8,5797.2700864299995
8172,169,3,1119.8600158
8173,275,4,2299.8800659999997
8174,161,9,5124.430092
8175,183,4,2659.66005716
8176,213,2,189.98000718
8177,142,6,4189.57009128
8178,192,4,1619.85003668
8179,164,7,3921.5900688399997
8180,379,8,4285.45007535
8181,211,5,3819.6400643
8182,722,1,389.9700165
8183,661,2,1589.68001556
8184,274,4,2527.67003827
8185,235,5,3107.6000595
8186,125,4,1844.82003018
8187,307,6,3669.46007156
8188,160,4,3784.7000732
8189,207,5,2109.7600555
8190,798,1,200.0
8191,355,6,2040.54001624
8192,210,10,5994.44008274
8193,221,7,4504.51010508
8194,217,3,1394.87001812
8195,156,3,2109.8800507
8196,191,7,3619.7700959999997
8197,169,4,3074.5800476
8198,344,8,5154.37008103
8199,364,3,3649.71009834
8200,527,3,2119.72003556
8201,140,5,3849.7001000299997
8202,194,6,2833.62003703
8203,216,10,5109.51012816
8204,303,7,3119.53007896
8205,203,5,2246.73005105
8206,240,5,2409.77006154
8207,250,5,4315.4600907799995
8208,127,5,3241.65006646
8209,146,3,1379.79000474
8210,193,6,4243.71010598
8211,269,7,4443.3401032599995
8212,318,4,2101.84006315
8213,978,1,749.8900146
8214,561,2,999.88002778
8215,813,2,899.86002346
8216,747,3,1594.7600173
8217,463,6,4903.5901108
8218,368,3,1299.80001836
8219,325,2,569.92001728
8220,255,7,4969.520126519999
8221,308,5,3267.6300774399997
8222,942,1,179.97000504
8223,807,4,3649.6300965
8224,602,5,2089.85004044
8225,140,6,3235.76006324
8226,141,5,1919.8000222
8227,129,6,3609.72006236
8228,348,3,1077.91003422
8229,274,8,4400.60007872
8230,716,2,847.8500079500001
8231,284,4,2179.67002106
8232,675,1,949.8600159
8233,132,7,4907.49006258
8234,372,4,2319.8400573999998
8235,378,5,2444.6600341000003
8236,678,3,2389.59005726
8237,325,3,2714.79006962
8238,431,4,1506.67001917
8239,175,2,1829.76000598
8240,918,1,549.8899994
8241,644,4,2259.7500535
8242,421,3,1509.8000260000001
8244,171,4,1709.88002778
8245,556,5,3559.63008888
8246,140,5,2889.680069
8247,188,6,3329.67009736
8248,1049,1,579.9500122
8249,238,3,1339.910019
8250,293,5,1389.8900376
8251,242,8,3527.7200909499998
8252,753,4,4152.71007932
8253,208,5,2548.72005463
8254,340,8,5437.26013192
8255,234,3,1529.8700257
8256,168,7,4734.42009366
8257,240,1,479.93999486
8258,181,5,2584.6400681200003
8259,383,5,2619.6300468
8260,166,6,4709.4301263199995
8261,296,3,1237.79000472
8262,333,4,1699.8400268999999
8263,471,2,569.9700089
8264,328,4,2335.73005489
8265,360,6,4099.5600928799995
8266,604,7,3301.37999157
8267,875,1,1209.9100342
8268,537,5,3219.40006624
8269,569,2,609.960022
8270,586,4,2764.6700593
8271,123,5,1951.74003403
8272,360,6,2994.5200576400002
8273,705,4,3724.64007575
8274,364,5,3196.53004074
8275,533,5,4375.41004184
8276,951,1,199.9900055
8277,143,4,3033.53005222
8278,363,3,1951.76004418
8279,293,4,1419.76002122
8280,193,6,2239.66005329
8281,615,3,3169.82006458
8282,574,6,3668.68009003
8283,136,7,3204.73004908
8284,207,6,2541.70005609
8285,136,7,5440.44009022
8286,196,4,2619.72005084
8287,452,3,2769.67006314
8288,290,6,4074.48010437
8289,361,5,1269.85001764
8290,312,8,5836.22016329
8291,213,6,2739.52004242
8292,347,4,2487.76005944
8293,367,6,3931.3900528199997
8294,225,6,4599.39009852
8295,146,6,2839.57003028
8296,713,3,2579.7500534
8297,200,5,2769.6900367
8298,302,6,4669.5701142
8299,316,4,2679.6200409
8300,162,8,4859.49013518
8301,454,1,959.9200287
8302,279,6,2405.62003509
8303,280,5,3444.59004594
8304,437,2,879.90002058
8305,939,3,1869.64004132
8306,143,4,3039.650055
8307,619,2,1419.8400268999999
8308,164,6,4033.60008624
8309,199,8,3729.58005914
8310,280,3,966.8300171200001
8311,128,6,4159.6100845
8312,129,7,3229.43003838
8313,429,3,1387.8100357
8314,458,10,6891.1501389
8315,341,2,739.93001174
8316,428,3,1939.66002274
8317,498,4,1594.8000411799999
8318,647,1,239.96000288000002
8319,463,3,1399.91003426
8320,231,4,2269.7200318
8321,177,7,4357.5600511
8322,179,5,3049.7800675
8323,166,5,2689.68007284
8324,128,8,3903.64006054
8325,259,5,3784.55007557
8326,443,6,2209.74005892
8327,372,4,2099.75005354
8328,363,8,4563.5501023199995
8329,706,1,589.96001818
8330,283,8,4066.4700488099998
8331,504,2,1579.79003912
8332,255,7,3784.62007913
8333,254,7,4001.59006498
8334,238,5,2599.5900344799998
8335,202,2,2149.83005908
8336,265,5,2619.63002766
8337,152,5,1959.7800408
8338,900,2,1103.8500213
8339,136,5,3145.6700173
8340,208,3,1659.8700257
8341,247,4,2129.87004474
8342,327,6,3076.7000694999997
8344,942,1,599.9700164999999
8345,212,5,2459.6700325
8346,278,2,1368.93003468
8347,569,2,684.9500217699999
8348,157,6,2954.75007248
8349,184,4,2054.71003157
8350,569,2,1234.8500270499999
8351,417,4,1899.6900331000002
8352,432,5,4279.51011282
8353,393,4,3444.55007546
8354,553,4,2209.8100528699997
8355,475,6,2969.60005564
8356,179,3,1729.8000222199998
8357,178,6,2049.70003898
8358,152,6,3485.72006238
8359,471,1,179.9700012
8360,341,6,3524.77007684
8361,239,3,2535.8100625
8362,573,6,4349.46010966
8363,831,2,154.98000527
8364,493,4,2999.64005664
8365,187,8,4899.62007908
8366,245,3,1144.65000353
8367,140,4,1779.6900139200002
8368,446,9,5874.1501008
8369,287,3,1889.81003566
8370,138,8,5557.45010758
8371,699,2,1776.7100029
8372,277,3,1656.77003096
8373,449,5,1994.69003485
8374,140,6,2359.80003366
8375,139,4,2599.7900352799998
8376,202,7,4784.52010352
8377,642,5,2849.66005698
8378,403,5,3398.58007815
8379,125,5,3909.55002978
8380,175,11,6169.33013926
8381,367,7,4501.49005898
8382,125,6,5824.33012213
8383,342,4,2279.82006078
8384,219,5,3114.61006542
8385,769,3,1979.6700095200001
8386,137,8,3859.57008742
8387,573,3,1739.73003004
8388,429,4,1599.85003282
8389,444,4,2249.79004678
8390,147,7,3260.66005316
8391,128,5,3854.41006841
8392,323,4,2714.780079
8393,165,5,3629.4900972
8394,159,6,3869.53009032
8395,447,5,2694.48003398
8396,566,4,2115.82005316
8397,145,7,4454.44012068
8398,347,9,4969.53013236
8399,225,5,3640.520031
8400,194,6,2539.83004008
8401,350,5,3249.70008856
8402,592,1,649.88000869
8403,281,7,4329.55008334
8404,300,6,3021.59005354
8405,275,5,2734.51004408
8406,349,5,3749.57006828
8407,204,4,3689.6500931
8408,437,4,2189.7800406799997
8409,755,2,1859.8400345
8410,123,8,3140.6300583
8411,235,4,2729.8000641
8412,179,6,2966.74004362
8413,569,4,2399.80004888
8414,331,2,929.9500275
8415,191,5,3229.7501069
8416,145,5,1809.81004143
8417,156,4,2243.82005694
8418,616,4,2665.6900749
8419,240,3,1969.67002878
8420,124,8,5264.43008428
8421,267,5,2799.60006712
8422,228,7,3449.51003469
8423,393,4,2448.6400489400003
8424,162,7,4060.64009872
8425,411,3,719.89002608
8426,409,3,1939.47000506
8427,849,3,959.87001424
8428,253,4,1759.75003052
8429,289,5,1171.87001987
8430,171,6,4369.44010544
8431,178,5,2309.81006248
8432,213,6,4784.35008626
8433,186,4,2929.71008305
8434,281,5,2671.60003656
8435,155,5,3839.65008552
8436,265,4,1834.71003346
8437,139,5,4379.59011464
8438,274,2,1339.86004258
8439,301,5,2619.61003879
8440,158,5,4039.76010906
8441,799,2,1869.8600465
8442,175,3,2129.75002291
8443,178,2,1461.8700103
8444,728,2,704.89001462
8445,712,2,1194.84003259
8446,308,4,2829.72004706
8447,209,6,4729.36005778
8448,232,4,2770.53005395
8449,199,4,659.89001466
8450,167,5,2224.8600617
8451,604,3,1709.71002202
8452,270,5,2329.8300590999997
8453,353,5,3759.47006996
8454,960,1,329.980011
8455,321,3,1403.90002824
8456,125,6,4009.57009136
8457,126,6,3354.51006702
8458,356,5,2419.7900658
8459,182,6,4359.40005862
8460,208,3,1099.9200286999999
8461,484,4,1999.7700348399999
8462,123,5,5059.66003575
8463,207,9,4554.41006856
8464,265,4,2409.83002858
8465,396,3,909.9300232
8466,243,5,2144.7500534
8467,266,4,2219.6700478
8468,492,3,1717.800058371
8469,203,5,1869.82004546
8470,453,5,3839.54010398
8471,486,6,3984.56008532
8472,420,5,2300.71003527
8473,138,3,1649.8200492800001
8474,249,2,1929.79004676
8475,259,4,1559.82002644
8476,355,3,481.95001221999996
8477,327,1,799.9299927
8478,158,8,4964.66010674
8479,556,2,1314.8800144699999
8480,214,3,2759.75005346
8481,579,6,3017.6300697
8482,189,6,2679.70004276
8483,146,5,819.8900222999999
8484,133,6,2321.7200355
8485,200,4,1499.7100144
8486,345,4,3179.59002694
8487,137,5,3544.51006692
8488,150,8,4799.43009001
8489,532,3,2239.75005336
8490,245,3,1429.82003408
8491,286,4,3119.63006984
8492,155,5,3209.70005048
8493,300,2,1119.79001807
8494,641,1,449.8499908
8495,196,3,1175.7900314
8496,190,4,1259.8500366
8497,138,3,2429.7700425
8498,245,3,1959.7700501
8499,355,8,4635.41008764
8500,428,6,1579.81003952
8501,196,5,3214.57004739
8502,142,6,4279.44007864
8503,523,3,1836.66002085
8504,497,3,2439.45998758
8505,288,4,1649.88002778
8506,168,5,4443.48003798
8507,131,5,2229.72002983
8508,270,7,2511.59006494
8509,219,6,3864.3600616
8510,606,4,2714.79002772
8511,380,8,6131.51016057
8512,395,4,2719.74004372
8513,984,2,999.8800201
8514,144,4,2099.8100586
8516,135,4,1669.80002588
8517,141,13,7654.22012153
8518,257,8,3949.52005388
8519,139,7,3939.58010482
8520,376,5,4436.50008008
8521,328,5,2079.71003726
8522,204,7,6399.42015464
8523,213,5,2669.69007878
8524,176,10,6015.3201142
8525,709,3,2299.78005218
8526,171,7,4177.62011155
8527,189,4,3659.68007662
8528,208,3,2539.72005468
8529,185,8,4783.20005416
8530,512,2,379.8599968
8531,162,6,3989.5500756399997
8532,411,2,1119.8800277999999
8533,1021,2,509.92000963
8534,469,3,2519.73006054
8535,134,5,2789.53002158
8536,404,4,2294.58004375
8538,179,5,3668.6700783
8539,128,6,4479.55004894
8540,359,3,1827.6700323999999
8541,295,6,2129.800045
8542,342,7,5009.5801201799995
8543,336,4,2108.71002958
8544,299,5,4085.51006318
8545,250,2,1049.9000092
8546,399,6,4544.5400848399995
8547,297,2,1269.90001304
8548,192,6,3971.55009072
8549,325,5,2315.8100739
8550,241,7,4316.61008645
8551,193,5,4089.6000824
8552,229,3,1009.9400177
8553,1082,1,129.9900055
8554,493,9,4419.53010566
8555,197,5,4378.60006339
8556,386,4,2377.70002364
8557,184,3,2299.70005046
8558,1049,1,829.9600143600001
8559,323,4,3501.66006663
8560,779,2,1009.8500213
8561,620,3,1099.9000397
8562,394,4,2001.71005256
8563,156,5,2979.66008006
8564,277,3,1554.75001715
8565,220,3,1799.91002656
8566,638,3,1619.8100434
8567,624,4,2119.6600341
8568,356,5,3193.6500931
8569,401,3,1609.8200378
8570,309,2,795.87001802
8571,217,5,2959.6600571
8572,123,6,4251.6500703
8573,181,4,2749.74007038
8574,261,2,939.96001818
8576,145,3,2629.7900086
8577,645,4,1099.87002952
8578,131,7,5043.61007706
8579,299,9,5454.45013822
8580,262,7,3859.6200791399997
8581,141,6,3559.43005756
8582,394,4,1935.75001542
8584,138,6,3257.50008774
8585,420,4,2419.76004408
8586,632,5,3894.64004516
8587,429,8,5245.54013062
8588,353,5,3119.71006774
8589,124,5,2731.6100177499998
8590,218,1,259.98000718
8591,322,5,3533.520054
8592,261,6,3044.65010076
8593,192,2,1379.8400268599999
8594,956,1,649.8899994000001
8595,130,3,2202.80003166
8596,389,2,511.95001604
8597,251,6,2319.88004306
8598,320,2,1009.8500137799999
8599,246,2,1319.83002848
8600,230,5,2465.7200583999997
8601,676,3,1429.8600388
8602,182,8,4471.53010572
8603,462,4,1791.72003739
8604,410,4,3399.65004354
8605,269,7,4537.5300905
8606,148,6,2800.62008286
8607,194,5,4389.53008288
8608,421,4,1709.7500304
8609,224,4,2614.70005408
8610,247,3,1529.8100205
8611,148,4,1549.65001294
8612,140,7,4749.49008554
8613,230,11,5619.4500999599995
8614,186,4,1679.82002264
8615,136,3,2644.70002364
8616,362,3,1705.75003054
8617,229,4,3769.62007918
8618,340,6,5189.4300803
8619,399,3,1445.72999572
8620,165,5,3585.46005461
8621,175,4,2359.6800347
8622,175,8,3516.6600952999997
8623,861,1,300.0
8624,164,7,4138.7500993
8625,378,3,1167.86002734
8626,230,5,3559.62007528
8627,163,4,1839.76004036
8628,220,7,5005.460106
8629,344,4,2531.7200547
8630,295,4,2831.74004368
8631,205,6,4444.6801072
8632,782,5,3075.5600547
8633,150,4,2219.74002838
8634,991,2,919.90001678
8635,431,2,679.9299927
8636,618,3,1744.81004332
8637,385,6,5463.45011922
8638,193,6,3575.4600715799997
8639,425,4,1749.72002416
8640,505,5,2537.77006916
8641,468,3,3249.65006266
8642,371,5,2799.6200486
8643,137,7,4399.46010596
8644,644,3,1719.79003534
8645,138,4,3069.5200425
8646,814,4,2794.75004968
8647,135,6,2582.60004428
8648,188,8,4061.50008772
8649,253,5,2999.61005792
8650,591,1,349.95000074
8651,342,4,3599.52006148
8652,125,10,6222.29011172
8653,265,5,2967.55002212
8654,456,6,3409.6500778199998
8655,366,5,4107.5900536
8656,151,5,3271.60004239
8657,356,5,2611.65003592
8658,177,7,5016.40009118
8659,1049,1,204.96000672
8660,172,5,2995.55004488
8661,365,4,2148.68001928
8662,174,4,2994.59004984
8663,232,5,3528.73006068
8664,146,10,6095.35015108
8665,256,2,589.92001724
8666,166,10,5744.37011143
8667,210,6,2779.77005776
8668,167,5,3389.41004963
8669,157,5,3907.6300584
8670,485,4,2079.7900391
8671,173,3,1059.85001378
8672,479,1,99.98999786
8673,153,4,3509.70004288
8674,151,10,4719.3001174
8675,207,9,4662.54008106
8676,198,7,2659.58000188
8677,321,6,3381.62006764
8678,214,6,3489.63006974
8679,190,5,3459.57003026
8680,907,1,95.97000122
8681,124,7,5084.28007506
8682,135,6,2349.78004072
8683,513,6,3133.68006896
8684,265,6,4229.59010704
8685,187,6,2523.72005854
8686,650,2,1009.7900085
8687,319,5,3397.7400856599997
8688,462,6,3524.54009447
8689,203,5,3711.64008342
8690,337,2,649.9700164999999
8691,674,6,2789.68005372
8692,231,7,4334.48008714
8693,409,4,1304.8200378000001
8694,352,5,2711.63008116
8695,193,3,2479.81005098
8696,241,4,2569.7700729999997
8697,752,7,5211.31009866
8698,271,4,2141.75002674
8699,209,3,1829.72002414
8700,198,5,2517.71002202
8701,148,4,3089.6500625
8702,335,4,1629.81999214
8703,403,3,1964.7600364
8704,125,7,4449.4700852
8705,525,3,854.87002178
8706,189,4,3294.74006668
8707,253,6,3634.62008283
8708,204,2,1699.83003234
8709,212,6,3689.5700645399997
8710,640,2,809.7999992800001
8711,180,4,2279.65004736
8712,134,7,3278.6000824
8713,215,2,1259.8500061
8714,390,4,1423.87004474
8715,141,6,4759.45005036
8716,308,5,3109.54004284
8717,402,5,3374.51006326
8718,128,7,4034.45009244
8719,176,7,5339.42010118
8720,430,5,3489.7000849
8721,169,5,2700.64004518
8722,506,5,3585.5000992
8723,175,4,2535.55000121
8724,310,7,2529.59001168
8725,188,5,2929.65005494
8726,183,6,2509.69005204
8727,154,3,1168.86002732
8728,254,4,3149.79007352
8729,755,2,759.9400138799999
8730,178,3,2029.67001334
8731,222,6,2733.7600766299997
8732,241,7,3739.6700821
8733,133,5,3244.67004022
8734,313,4,2193.7200470000002
8735,614,2,1599.8100358
8736,477,2,949.91003038
8737,439,5,3973.64012544
8738,740,2,989.88000864
8739,365,3,944.89003183
8740,357,3,1094.8600159
8741,523,3,1099.86002348
8742,537,4,2809.74007418
8743,219,4,2869.65004344
8744,548,2,2245.8000335
8745,200,6,3164.48002628
8746,258,3,2479.7000389
8747,196,5,3929.67004788
8748,696,2,1313.87002944
8749,300,8,3629.51004016
8750,672,4,1809.8400422
8751,681,2,816.91999822
8752,797,2,1219.78001408
8753,400,4,2273.71002584
8754,212,8,4884.42012032
8755,221,7,3683.52007871
8756,383,4,2329.83002468
8757,254,10,5051.26011277
8758,284,5,2764.6600417600002
8759,382,4,2809.76006318
8760,230,5,1439.72004316
8761,316,4,2699.7800445000003
8762,224,4,1649.84003448
8763,122,7,4470.65007778
8764,218,5,1851.78004462
8765,317,3,1549.86005026
8766,134,11,9296.14018638
8767,167,5,2109.67002106
8768,138,5,4654.63008886
8769,122,5,5689.55003742
8770,170,3,2769.6500472
8771,350,3,1494.84002117
8772,322,6,2425.64003165
8773,202,4,3109.5800401
8774,462,3,2129.53000638
8775,171,8,4039.4000628
8776,585,4,2529.74007416
8777,417,5,3879.6200562
8779,232,6,2749.6200828
8780,241,2,1089.92001724
8781,232,7,4536.40013118
8782,449,4,2423.69002922
8783,904,1,519.9500122
8784,239,7,3549.5900783399998
8785,496,3,1455.7300377200002
8786,152,5,4059.68011104
8787,235,6,4479.5000649
8788,165,7,4263.51009368
8789,183,6,4249.66010686
8790,346,7,4979.51008232
8791,127,6,4469.55006402
8792,212,5,3784.62003696
8793,406,2,909.8400116
8794,875,2,759.9300232
8795,819,1,399.94001008
8796,166,6,3899.4700623
8797,173,3,1399.85003664
8798,957,1,599.9700164999999
8799,158,3,1679.86003878
8800,157,8,5292.27008265
8801,310,4,1073.920011511
8802,138,4,1897.75003438
8803,161,4,3266.6100654399997
8804,138,3,2199.80004508
8805,243,6,3968.59009956
8806,136,5,4749.4501113999995
8807,282,5,2648.770073
8808,299,8,4827.360119
8809,429,4,529.87000664
8810,260,4,2836.7300644
8811,322,5,3170.56008541
8812,142,10,5809.34008796
8813,573,2,309.88999558
8814,122,6,4161.47006421
8815,201,5,3172.63002782
8816,166,4,909.91002656
8817,123,8,4964.20007316
8818,194,5,2319.71004874
8819,248,7,4102.6301042
8820,180,8,6619.45013054
8821,766,5,2679.74008186
8822,147,4,1059.8800202
8823,228,5,2549.77007304
8824,269,2,1889.74005508
8825,422,3,1019.87003332
8826,418,3,1749.8900452
8827,671,4,2339.62005236
8828,742,3,1569.8400041
8829,419,5,3409.65008548
8830,158,4,1529.89003374
8831,271,4,2015.7100525199999
8832,328,5,1314.83003618
8833,128,4,2549.82003207
8834,149,8,3244.62006388
8835,239,4,2863.71006016
8836,232,5,1969.78001406
8837,695,2,2069.88005454
8838,260,6,2389.71006006
8839,257,4,4051.50008772
8840,247,4,2744.73006436
8841,143,6,2814.68005756
8842,349,4,1589.79002376
8843,183,5,2799.74008186
8844,250,4,3159.72006616
8845,168,8,4354.43009195
8846,1004,1,819.94001776
8847,204,8,6007.2100754699995
8848,627,3,2579.7100602
8849,191,8,4184.44010928
8850,449,5,2226.67005534
8851,252,5,3179.60006712
8852,124,3,884.7800140100001
8853,121,7,4474.43008806
8854,263,4,1393.86001592
8855,587,2,584.9300174699999
8856,461,1,1049.8600159
8857,328,3,1614.8000412000001
8858,330,4,2749.70007336
8859,324,3,639.95002368
8860,157,3,2289.7300568
8861,132,9,6469.2001343
8862,489,2,194.0
8863,655,4,2799.66004932
8864,424,6,4229.59008601
8865,165,5,3789.5100708
8866,304,4,2279.750061
8867,129,5,3759.6500549
8868,162,6,2634.61003116
8869,359,8,5588.41009914
8870,230,5,3579.52003108
8871,308,6,3333.5500528
8872,123,2,459.94999318
8873,154,5,3049.56003968
8874,821,1,789.8900146
8875,351,6,3374.63005249
8876,454,3,3059.80009088
8877,244,1,459.9400177
8878,297,2,569.8900146
8879,598,2,279.95000838
8880,379,5,2289.7300568
8881,291,4,2504.58001322
8883,141,6,4359.69005588
8884,262,4,2569.76005566
8885,201,5,3401.6400719
8886,157,2,804.86001969
8887,157,4,2829.76007464
8888,604,3,1649.76004022
8889,252,8,4687.47007185
8890,542,4,3229.72005084
8891,574,2,1894.79004672
8892,215,10,4789.36008086
8893,313,2,1149.8600235
8894,388,3,2079.66005326
8895,314,7,5695.35013966
8896,168,4,2114.76005178
8897,129,4,2809.66004564
8898,128,6,3899.64006424
8899,165,4,2279.66005332
8900,464,2,479.9900055
8901,600,2,1099.90003206
8902,352,8,3961.5801182699997
8903,226,3,2759.56003176
8904,328,4,2839.69005578
8905,132,7,4399.4800834
8906,356,5,3719.64004524
8907,354,2,639.87001804
8908,227,7,2589.59007258
8909,193,1,50.0
8910,256,4,2129.7700502
8911,410,5,2174.67003429
8912,139,6,2959.6400871
8913,429,4,1649.8500215
8914,165,6,2767.62004464
8915,249,7,4319.4400597
8916,687,3,1429.85004044
8917,152,8,5857.40012762
8918,655,4,1889.75000378
8919,343,8,4764.39008348
8920,195,8,5922.16009542
8921,324,6,2709.59006496
8922,404,2,1334.7900238
8923,390,2,709.9200134
8924,489,4,2459.7900658
8925,242,3,1799.7600365399999
8926,228,5,3229.5400848
8927,474,7,3319.5700759799997
8928,504,3,461.98000718000003
8929,127,9,4709.43008036
8930,237,11,5309.21010992
8931,584,1,1029.9500275
8932,185,7,4209.51010898
8933,173,4,3379.46006012
8934,504,4,1914.73004154
8935,302,6,3799.60009392
8936,333,5,3895.53006742
8937,168,2,359.9400101
8938,366,5,4255.49005526
8939,212,5,1579.87004102
8940,222,3,1609.78002932
8941,148,6,3144.69007303
8942,572,7,4239.62011342
8943,468,2,1049.8900223
8944,159,7,3261.55007552
8945,614,3,1769.9000244
8946,397,2,1639.85004428
8947,563,2,1334.85003665
8948,211,8,5029.24011986
8949,158,5,4634.3900853899995
8950,216,6,3658.66008766
8951,241,3,1559.84003074
8952,126,4,1349.79003528
8953,463,7,3364.51007092
8954,209,8,5439.40012752
8955,414,3,1739.85004044
8956,142,2,2179.83004382
8957,197,5,3181.65007217
8958,168,3,1699.73001866
8959,410,4,3369.61009791
8960,227,4,3024.77007298
8961,898,4,2914.70007712
8962,183,6,4199.53007884
8963,184,8,4474.61009415
8964,258,9,6779.42017758
8965,181,5,3764.39007183
8966,529,2,1089.88000108
8967,198,6,2454.71003346
8968,166,2,1289.730011
8969,288,6,3299.78006746
8970,509,1,355.95001221999996
8971,385,8,5819.4600832999995
8972,199,5,3929.45006562
8973,436,1,1279.92003636
8974,471,8,5125.48011783
8975,259,5,3839.6100998399997
8976,161,4,3799.4200591999997
8977,363,4,3019.68004612
8978,229,7,3434.56007567
8979,271,4,2494.76006891
8980,288,1,299.980011
8981,170,9,5153.43009767
8982,425,2,559.95001608
8983,177,4,2719.79005824
8984,160,6,2509.67004778
8985,204,1,399.980011
8986,330,8,5116.26009937
8987,268,8,4734.61013239
8988,236,7,3881.31002438
8989,287,6,4729.59008036
8990,262,5,3149.77005388
8991,231,5,3799.5800706
8992,260,3,1779.72003554
8993,222,7,3991.58009153
8994,149,6,2959.69008258
8995,242,8,5659.5000688
8996,700,2,299.9199982
8997,509,6,2339.78005982
8998,288,5,3252.63006966
8999,408,6,4677.47009662
9000,210,6,3844.4000624
9001,124,6,4034.57004546
9002,152,6,4869.56007788
9003,192,6,5189.47008146
9004,128,4,2387.74004374
9005,464,4,3745.5000877
9006,510,5,1222.7900314
9007,340,3,1889.8000488
9008,171,4,2109.8700257
9009,133,6,4839.4800873799995
9010,228,3,2369.77006148
9011,144,7,3449.7200889799997
9012,131,7,3549.70005796
9013,277,4,2857.73005304
9014,505,3,1029.90003588
9015,133,3,969.95001986
9016,148,2,829.9300079
9017,140,7,4152.43008428
9018,321,7,5589.47010042
9019,156,6,4105.4800682000005
9020,428,5,2463.69004436
9021,986,1,329.980011
9022,303,3,2099.67002103
9023,219,6,3013.5800533
9024,884,1,599.960022
9025,649,1,149.9400024
9026,853,3,1996.81004336
9027,383,2,539.9400177
9028,337,5,4179.56007378
9029,159,3,1979.8000413
9030,374,6,2331.7000313
9031,198,6,3372.63008699
9032,487,6,2483.6600494
9033,967,2,1689.87004092
9034,170,3,2129.8500519199997
9035,290,4,2135.61003677
9036,288,4,2109.83004571
9037,122,6,2472.62003707
9038,125,5,3628.41003434
9039,537,6,5027.2901002
9040,289,4,3459.74008948
9041,234,3,733.87001418
9042,205,4,2219.83005908
9043,241,5,2359.6400413
9044,810,3,1484.7900161
